Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Account__c,Autopilot__c,Battery__c,Billing_Status__c,Cancelled__c,Contact_Name__c,Delivery_Date__c,Hydraulic_System__c,Interior__c,Loan_Application__c,Manufacturing_Status__c,Model__c,Owner__c,Paint__c,Payment_Type__c,Prediction_Sample__c,Price__c,Rear_Seats__c,SAP_ID__c,Self_Driving__c,Spoiler__c,Status__c,Sunroof__c,Web_ID__c,Wheels__c,Year__c
a04P0000004Sh8SIAS,005P0000002j5xdIAA,,201911-02731,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKLuIAP,1,100 kWh,Not Invoiced,,Tobias Suns,,1,Light Premium,,,Flare,003P000001FidABIAZ,55,Loan,1,58900,1,,,,Purchase,1,,"19"" Onyx Black Spinners",2019
a04P0000004Sh8TIAS,005P0000002j5xdIAA,,201911-02732,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKLvIAP,,75 kWh,Not Invoiced,,Kacy Hansell,,1,White Premium,,,Flint,003P000001FidACIAZ,130,Loan,1,37400,1,,,,Purchase,,,"19"" Silver Wheels",2019
a04P0000004Sh8UIAS,005P0000002j5xdIAA,,201911-02733,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKLwIAP,1,100 kWh,Not Invoiced,,Missy Nevinger,,1,Black Premium,,,Flint,003P000001FidADIAZ,230,Loan,1,46100,,,,,Purchase,,,"19"" Onyx Black Spinners",2019
a04P0000004Sh8VIAS,005P0000002j5xdIAA,,201911-02734,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKLxIAP,1,75 kWh,Not Invoiced,,Dannette Hoelter,,1,White Premium,,,Flint,003P000001FidAEIAZ,1000,Loan,1,42600,,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004Sh8WIAS,005P0000002j5xdIAA,,201911-02735,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKLyIAP,,100 kWh,Not Invoiced,,Nelda Matrisciano,,,Light Premium,,,Flint,003P000001FidAFIAZ,130,Loan,1,41300,1,,,,Purchase,,,"19"" Silver Wheels",2019
a04P0000004Sh8XIAS,005P0000002j5xdIAA,,201911-02736,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKLzIAP,,100 kWh,Not Invoiced,,Nella Sivilay,,,White Premium,,,Flare,003P000001FidAGIAZ,230,Loan,1,50000,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh8YIAS,005P0000002j5xdIAA,,201911-02737,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKM0IAP,1,75 kWh,Not Invoiced,,Veronique Densieski,,1,Black Premium,,,Flash,003P000001FidAHIAZ,1000,Loan,1,61100,,,,,Purchase,,,"19"" Silver Wheels",2019
a04P0000004Sh8ZIAS,005P0000002j5xdIAA,,201911-02738,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKM1IAP,,100 kWh,Not Invoiced,,Tommy Riera,,1,Black Premium,,,Flare,003P000001FidAIIAZ,1000,Loan,1,52600,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh8aIAC,005P0000002j5xdIAA,,201911-02739,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKM2IAP,,100 kWh,Not Invoiced,,Haydee Doepner,,,Black Textile,,,Flash,003P000001FidAJIAZ,4150,Cash,1,61300,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh8bIAC,005P0000002j5xdIAA,,201911-02740,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKM3IAP,1,100 kWh,Not Invoiced,,Michaela Dutton,,,Light Premium,,,Flash,003P000001FidAKIAZ,4150,Loan,1,66500,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh8cIAC,005P0000002j5xdIAA,,201911-02741,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKM4IAP,,100 kWh,Not Invoiced,,Elidia Burchinal,,1,Black Premium,,,Flint,003P000001FidALIAZ,230,Cash,1,41100,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh8dIAC,005P0000002j5xdIAA,,201911-02742,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKM5IAP,1,75 kWh,Not Invoiced,1,Marylou Bernt,,1,Light Premium,,,Flint,003P000001FidAMIAZ,130,Cash,1,41100,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh8eIAC,005P0000002j5xdIAA,,201911-02743,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKM6IAP,1,100 kWh,Not Invoiced,,Rosamond Shapouri,,,White Premium,,,Flint,003P000001FidANIAZ,1000,Loan,1,46500,,,,,Purchase,1,,"19"" Onyx Black Spinners",2019
a04P0000004Sh8fIAC,005P0000002j5xdIAA,,201911-02744,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKM7IAP,,100 kWh,Not Invoiced,,Shawanda Quick,,,White Premium,,,Flare,003P000001FidAOIAZ,130,Cash,1,51300,1,,,,Purchase,,,"19"" Onyx Black Spinners",2019
a04P0000004Sh8gIAC,005P0000002j5xdIAA,,201911-02745,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKM8IAP,,100P kWh,Not Invoiced,,Russ Priester,,1,Light Premium,,,Flint,003P000001FidAPIAZ,1000,Loan,1,44400,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh8hIAC,005P0000002j5xdIAA,,201911-02746,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKM9IAP,1,100 kWh,Not Invoiced,,Taina Zeiger,,1,Cream Premium,,,Flint,003P000001FidAQIAZ,1000,Cash,1,48900,1,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004Sh8iIAC,005P0000002j5xdIAA,,201911-02747,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMAIA5,,100 kWh,Not Invoiced,,Billye Benari,,,Light Premium,,,Flint,003P000001FidARIAZ,1000,Cash,1,40000,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh8jIAC,005P0000002j5xdIAA,,201911-02748,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMBIA5,,75 kWh,Not Invoiced,1,Hildegard Westerfield,,,Black Premium,,,Flint,003P000001FidASIAZ,1000,Loan,1,35000,,,,,Purchase,,,"19"" Silver Wheels",2019
a04P0000004Sh8kIAC,005P0000002j5xdIAA,,201911-02749,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMCIA5,,75 kWh,Not Invoiced,,Fermina Manzanero,,1,White Premium,,,Flare,003P000001FidATIAZ,130,Cash,1,48900,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh8lIAC,005P0000002j5xdIAA,,201911-02750,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMDIA5,1,100 kWh,Not Invoiced,,Anjelica Sonoski,,,Light Premium,,,Flare,003P000001FidAUIAZ,230,Loan,1,56500,,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004Sh8mIAC,005P0000002j5xdIAA,,201911-02751,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMEIA5,,100 kWh,Not Invoiced,,Majorie Balmaceda,,1,Black Premium,,,Flare,003P000001FidAVIAZ,1000,Cash,1,53900,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh8nIAC,005P0000002j5xdIAA,,201911-02752,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMFIA5,1,75 kWh,Not Invoiced,1,Nikki Hildman,,,Black Textile,,,Flint,003P000001FidAWIAZ,55,Cash,1,42800,1,,,,Purchase,1,,"19"" Onyx Black Spinners",2019
a04P0000004Sh8oIAC,005P0000002j5xdIAA,,201911-02753,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMGIA5,1,100P kWh,Not Invoiced,,Hans Fode,,,Light Premium,,,Flare,003P000001FidAXIAZ,230,Cash,1,58500,,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004Sh8pIAC,005P0000002j5xdIAA,,201911-02754,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMHIA5,,75 kWh,Not Invoiced,1,Berna Deever,,,Light Premium,,,Flash,003P000001FidAYIAZ,4150,Cash,1,55000,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh8qIAC,005P0000002j5xdIAA,,201911-02755,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMIIA5,,100 kWh,Not Invoiced,,Brittney Williby,,1,White Premium,,,Flare,003P000001FidAZIAZ,0,Loan,1,52400,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh8rIAC,005P0000002j5xdIAA,,201911-02756,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMJIA5,1,100P kWh,Not Invoiced,,Karla Wendlandt,,1,Black Textile,,,Flare,003P000001FidAaIAJ,230,Loan,1,60900,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh8sIAC,005P0000002j5xdIAA,,201911-02757,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMKIA5,1,75 kWh,Not Invoiced,1,Chantelle Isgrigg,,,White Premium,,,Flint,003P000001FidAbIAJ,230,Cash,1,41500,,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004Sh8tIAC,005P0000002j5xdIAA,,201911-02758,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMLIA5,,100 kWh,Not Invoiced,,Summer Classon,,,White Premium,,,Flare,003P000001FidAcIAJ,1000,Loan,1,51300,1,,,,Purchase,,,"19"" Silver Wheels",2019
a04P0000004Sh8uIAC,005P0000002j5xdIAA,,201911-02759,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMMIA5,,100 kWh,Not Invoiced,,Kayla Hamalainen,,1,Light Premium,,,Flare,003P000001FidAdIAJ,4150,Cash,1,52600,,,,,Purchase,1,,"19"" Onyx Black Spinners",2019
a04P0000004Sh8vIAC,005P0000002j5xdIAA,,201911-02760,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMNIA5,1,100 kWh,Not Invoiced,,Armandina Desanty,,,White Premium,,,Flare,003P000001FidAeIAJ,130,Cash,1,56500,,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004Sh8wIAC,005P0000002j5xdIAA,,201911-02761,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMOIA5,1,75 kWh,Not Invoiced,1,Trevor Mcvoy,,1,Black Premium,,,Flash,003P000001FidAfIAJ,4150,Cash,1,62600,,,,,Purchase,1,,"19"" Onyx Black Spinners",2019
a04P0000004Sh8xIAC,005P0000002j5xdIAA,,201911-02762,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMPIA5,,100 kWh,Not Invoiced,,Krystyna Timberlake,,,Black Textile,,,Flash,003P000001FidAgIAJ,4150,Loan,1,60000,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh8yIAC,005P0000002j5xdIAA,,201911-02763,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMQIA5,,100 kWh,Not Invoiced,,Criselda Waiden,,,Black Premium,,,Flash,003P000001FidAhIAJ,1000,Loan,1,61500,,,,,Purchase,1,,"19"" Onyx Black Spinners",2019
a04P0000004Sh8zIAC,005P0000002j5xdIAA,,201911-02764,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMRIA5,1,75 kWh,Not Invoiced,,Sana Pallan,,1,Cream Premium,,,Flash,003P000001FidAiIAJ,1000,Loan,1,62400,1,,,,Purchase,,,"19"" Onyx Black Spinners",2019
a04P0000004Sh90IAC,005P0000002j5xdIAA,,201911-02765,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMSIA5,,75 kWh,Not Invoiced,,Nida Sanzo,,,Cream Premium,,,Flare,003P000001FidAjIAJ,4150,Cash,1,46500,,,,,Purchase,1,,"19"" Onyx Black Spinners",2019
a04P0000004Sh91IAC,005P0000002j5xdIAA,,201911-02766,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMTIA5,,100P kWh,Not Invoiced,,Marianne Severa,,,Cream Premium,,,Flare,003P000001FidAkIAJ,4150,Cash,1,53500,,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004Sh92IAC,005P0000002j5xdIAA,,201911-02767,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMUIA5,,100P kWh,Not Invoiced,,Ariane Fingal,,,Light Premium,,,Flare,003P000001FidAlIAJ,1000,Loan,1,54800,1,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004Sh93IAC,005P0000002j5xdIAA,,201911-02768,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMVIA5,1,100 kWh,Not Invoiced,,Ward Hameen,,,Cream Premium,,,Flare,003P000001FidAmIAJ,130,Loan,1,55000,,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh94IAC,005P0000002j5xdIAA,,201911-02769,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMWIA5,1,100 kWh,Not Invoiced,1,Silvia Brockell,,1,White Premium,,,Flint,003P000001FidAnIAJ,1000,Loan,1,46100,,,,,Purchase,,,"19"" Silver Wheels",2019
a04P0000004Sh95IAC,005P0000002j5xdIAA,,201911-02770,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMXIA5,1,100 kWh,Not Invoiced,1,Aleisha Sifontes,,,White Premium,,,Flash,003P000001FidAoIAJ,0,Cash,1,66500,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh96IAC,005P0000002j5xdIAA,,201911-02771,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMYIA5,1,100 kWh,Not Invoiced,,Harriett Schiermeier,,,Cream Premium,,,Flint,003P000001FidApIAJ,1000,Cash,1,46500,,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004Sh97IAC,005P0000002j5xdIAA,,201911-02772,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMZIA5,1,100 kWh,Not Invoiced,,Jannie Laine,,,Black Premium,,,Flint,003P000001FidAqIAJ,230,Cash,1,45000,,,,,Purchase,,,"19"" Onyx Black Spinners",2019
a04P0000004Sh98IAC,005P0000002j5xdIAA,,201911-02773,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMaIAP,1,100 kWh,Not Invoiced,,Sonny Deprince,,1,Black Textile,,,Flash,003P000001FidArIAJ,1000,Loan,1,67400,1,,,,Purchase,,,"19"" Silver Wheels",2019
a04P0000004Sh99IAC,005P0000002j5xdIAA,,201911-02774,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMbIAP,,100P kWh,Not Invoiced,,Carmella Pew,,1,Black Premium,,,Flint,003P000001FidAsIAJ,55,Loan,1,43100,,,,,Purchase,,,"19"" Silver Wheels",2019
a04P0000004Sh9AIAS,005P0000002j5xdIAA,,201911-02775,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMcIAP,,75 kWh,Not Invoiced,1,Eda Tasso,,,Black Textile,,,Flash,003P000001FidAtIAJ,4150,Cash,1,56500,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh9BIAS,005P0000002j5xdIAA,,201911-02776,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMdIAP,,100P kWh,Not Invoiced,,Izetta Foller,,,Cream Premium,,,Flare,003P000001FidAuIAJ,0,Cash,1,53300,1,,,,Purchase,,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh9CIAS,005P0000002j5xdIAA,,201911-02777,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMeIAP,,100P kWh,Not Invoiced,,Indira Rivera,,,Light Premium,,,Flint,003P000001FidAvIAJ,1000,Loan,1,44800,1,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004Sh9DIAS,005P0000002j5xdIAA,,201911-02778,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMfIAP,1,100P kWh,Not Invoiced,,Andera Morro,,,White Premium,,,Flint,003P000001FidAwIAJ,230,Loan,1,48500,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh9EIAS,005P0000002j5xdIAA,,201911-02779,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMgIAP,,75 kWh,Not Invoiced,1,Jerold Korsak,,1,Cream Premium,,,Flare,003P000001FidAxIAJ,1000,Cash,1,46100,,,,,Purchase,,,"19"" Onyx Black Spinners",2019
a04P0000004Sh9FIAS,005P0000002j5xdIAA,,201911-02780,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMhIAP,1,100P kWh,Not Invoiced,,Sharlene Abatti,,,Black Premium,,,Flare,003P000001FidAyIAJ,230,Cash,1,58500,,,,,Purchase,1,,"19"" Onyx Black Spinners",2019
a04P0000004Sh9GIAS,005P0000002j5xdIAA,,201911-02781,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMiIAP,,100P kWh,Not Invoiced,,Julius Conlan,,,Black Premium,,,Flare,003P000001FidAzIAJ,0,Loan,1,54800,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh9HIAS,005P0000002j5xdIAA,,201911-02782,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMjIAP,1,100P kWh,Not Invoiced,,Shakira Darrow,,,Cream Premium,,,Flint,003P000001FidB0IAJ,1000,Loan,1,48500,,,,,Purchase,1,,"19"" Silver Wheels",2019
a04P0000004Sh9IIAS,005P0000002j5xdIAA,,201911-02783,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMkIAP,,100P kWh,Not Invoiced,,Bert Borchard,,1,Cream Premium,,,Flint,003P000001FidB1IAJ,1000,Cash,1,44400,1,,,,Purchase,,,"19"" Onyx Black Spinners",2019
a04P0000004Sh9JIAS,005P0000002j5xdIAA,,201911-02784,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMlIAP,1,100 kWh,Not Invoiced,,Rhett Steuer,,,Cream Premium,,,Flare,003P000001FidB2IAJ,55,Loan,1,56500,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh9KIAS,005P0000002j5xdIAA,,201911-02785,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMmIAP,,75 kWh,Not Invoiced,1,Kendra Siverly,,1,Black Textile,,,Flash,003P000001FidB3IAJ,0,Cash,1,57600,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh9LIAS,005P0000002j5xdIAA,,201911-02786,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMnIAP,1,100P kWh,Not Invoiced,1,Dion Henthorn,,,Black Premium,,,Flint,003P000001FidB4IAJ,230,Cash,1,48500,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh9MIAS,005P0000002j5xdIAA,,201911-02787,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMoIAP,1,100 kWh,Not Invoiced,,Lala Ruderman,,1,Light Premium,,,Flint,003P000001FidB5IAJ,130,Cash,1,47600,,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh9NIAS,005P0000002j5xdIAA,,201911-02788,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMpIAP,1,75 kWh,Not Invoiced,,Qiana Buckholtz,,,White Premium,,,Flint,003P000001FidB6IAJ,55,Loan,1,42800,1,,,,Purchase,1,,"19"" Sonic Carbon Wheels",2019
a04P0000004Sh9OIAS,005P0000002j5xdIAA,,201911-02789,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMqIAP,1,100 kWh,Not Invoiced,,Jeffery Selders,,1,Black Premium,,,Flash,003P000001FidB7IAJ,4150,Loan,1,67600,,,,,Purchase,1,,"19"" Onyx Black Spinners",2019
a04P0000004Sh9PIAS,005P0000002j5xdIAA,,201911-02790,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,005P0000002j5xdIAA,2019-11-15T01:17:15.000+0000,,,,001P000001SUKMrIAP,1,100 kWh,Not Invoiced,,Bethel Busa,,,Cream Premium,,,Flare,003P000001FidB8IAJ,1000,Loan,1,57800,1,,,,Purchase,1,,"19"" Onyx Black Spinners",2019
